date,atmp_min,atmp_max,atmp_mean,relh_min,relh_max,relh_mean,dwpt_min,dwpt_max,dwpt_mean,pcpn_sum,lws0_pwet_sum,wspd_mean,srad_sum,rpet_sum,gdd,temp_range
2020-05-09,-4.704,10.91,3.4667499999999998,32.45,82.8,55.73916666666667,-8.38,-2.183,-5.391916666666667,0.0,0.0,2.5782083333333334,146.79999999999998,333132.0,0.0,15.614
2020-05-10,2.024,6.049,4.329541666666667,57.12,92.4,77.33041666666666,-2.251,3.525,0.5423749999999999,3.048,7.367,3.080666666666667,146.8,333708.0,0.0,4.025
2020-05-11,0.12,7.715,3.3274166666666667,39.78,90.8,67.76666666666667,-5.402,-0.204,-2.581166666666667,0.0,1.2409999999999999,3.406625,169.54999999999998,334284.0,0.0,7.595
2020-05-12,-1.116,10.87,5.2396666666666665,26.48,84.4,52.51625000000001,-8.53,-1.234,-5.302708333333333,0.0,0.0,2.2129583333333334,125.55,334860.0,0.0,11.985999999999999
2020-05-13,-0.756,16.57,8.624583333333334,26.47,65.44,41.66625,-7.046,-2.022,-4.541041666666667,0.0,0.0,2.141833333333333,113.3,335436.0,0.0,17.326
2020-05-14,5.823,13.97,10.650333333333334,32.78,98.2,82.92666666666666,-2.976,13.56,7.267458333333334,5.8420000000000005,12.852,2.880125,136.8,336012.0,0.6503333333333341,8.147
2020-05-15,13.05,21.88,16.075833333333332,52.2,99.3,82.01458333333333,6.728,15.45,12.500458333333334,11.43,11.752,1.9502499999999998,108.8,336588.0,6.075833333333332,8.829999999999998
2020-05-16,6.338,21.21,14.313666666666668,50.54,95.3,73.67083333333333,5.642,11.47,9.261791666666667,0.0,5.689,2.3247916666666666,113.55000000000001,337164.0,4.313666666666668,14.872
2020-05-17,10.38,12.93,11.360833333333334,76.77,93.6,85.74416666666667,6.725,10.66,9.017416666666668,40.64,14.092,4.93,232.29999999999998,337740.0,1.3608333333333338,2.549999999999999
2020-05-18,10.21,12.83,11.359166666666667,87.2,94.4,91.46249999999999,9.17,10.76,10.012916666666667,26.924,14.336,5.906874999999999,273.29999999999995,338316.0,1.3591666666666669,2.619999999999999
2020-05-19,11.5,16.3,13.842916666666667,74.8,93.8,82.81166666666667,9.49,12.19,10.912083333333333,0.254,7.856,4.524875000000001,213.04999999999998,773799.0,3.8429166666666674,4.800000000000001
2020-05-20,10.78,22.28,16.805416666666666,38.44,83.4,61.23,7.175,10.94,8.669875,0.0,0.0,3.157458333333333,152.8,793284.0,6.805416666666666,11.500000000000002
2020-05-21,10.67,24.52,18.06,44.61,75.73,60.34916666666667,6.178,13.99,9.937541666666666,0.0,0.0,2.19575,113.55000000000001,793860.0,8.059999999999999,13.85
2020-05-22,13.69,20.94,17.25583333333333,72.9,92.6,82.875,12.35,15.89,14.246249999999998,0.0,6.582,1.567875,87.8,794436.0,7.255833333333332,7.250000000000002
2020-05-23,12.96,24.68,18.811666666666667,59.01,97.0,80.18208333333332,12.43,16.96,14.99375,0.0,9.803,2.0132083333333335,105.3,795012.0,8.811666666666667,11.719999999999999
2020-05-24,18.02,24.66,20.84541666666667,66.46,87.9,78.95458333333333,15.5,18.44,16.995833333333334,0.0,0.0,2.2165,114.60000000000001,795588.0,10.845416666666669,6.640000000000001
2020-05-25,17.05,27.31,22.2925,63.21,91.6,78.69833333333334,15.56,21.43,18.26,0.0,0.791,1.5816666666666668,94.10000000000001,796164.0,12.2925,10.259999999999998
2020-05-26,18.27,30.37,24.368750000000002,57.13,94.5,76.10833333333333,17.01,22.23,19.620833333333334,0.254,4.983,1.5507499999999999,101.8,796740.0,14.368750000000002,12.100000000000001
2020-05-27,19.63,29.4,24.015416666666667,59.6,92.8,79.1925,17.83,22.11,19.995416666666667,0.508,4.732,1.2778333333333334,80.55,797316.0,14.015416666666667,9.77
2020-05-28,18.18,23.76,21.01875,79.38,94.8,88.495,17.13,20.53,19.00375,0.0,9.003,1.8515416666666666,113.55,797892.0,11.01875,5.580000000000002
2020-05-29,13.65,20.31,16.898333333333333,64.69,96.5,81.95166666666667,10.78,16.63,13.607583333333332,8.382,10.097,1.924125,125.563,787238.0,6.898333333333333,6.659999999999998
2020-05-30,9.0,17.54,13.412916666666668,46.37,88.5,70.26833333333333,4.291,10.53,7.701791666666668,0.0,0.143,2.603666666666667,151.04999999999998,799020.0,3.4129166666666677,8.54
2020-05-31,3.088,17.42,10.573125,40.22,85.1,60.23374999999999,0.833,5.565,2.5765833333333332,0.0,2.592,1.36175,92.55,799596.0,0.5731249999999992,14.332
2020-06-01,6.304,20.45,13.637375,48.86,89.6,71.13083333333334,3.693,11.81,8.076208333333334,1.016,3.904,1.705375,109.6,800172.0,3.6373750000000005,14.145999999999999
2020-06-02,15.47,28.12,22.010833333333334,63.05,82.0,72.83041666666666,10.48,21.31,16.830833333333334,0.0,0.0,2.442041666666667,138.05,800748.0,12.010833333333334,12.65
2020-06-03,15.52,26.83,21.3,43.56,93.3,73.30041666666666,13.15,18.7,15.724583333333333,12.954,6.087,2.1142083333333335,156.05,801324.0,11.3,11.309999999999999
2020-06-04,14.51,28.55,21.152916666666666,39.19,89.2,69.22625000000001,12.53,19.54,14.672041666666667,0.0,0.0,1.3896249999999999,97.278,768252.0,11.152916666666666,14.040000000000001
2020-06-05,12.26,26.29,19.53375,65.17,95.92,80.70791666666666,11.609,20.75,15.942083333333334,0.0,1.5510000000000002,1.2289999999999999,93.884,723794.0,9.533750000000001,14.03
2020-06-06,14.24,23.01,19.03708333333333,46.92,95.4,69.67,10.36,15.86,12.790416666666665,0.0,8.879,2.3442083333333334,128.15,802812.0,9.037083333333332,8.770000000000001
2020-06-07,8.99,24.39,16.894166666666667,49.82,92.5,71.465,7.834,13.57,11.28725,0.0,3.468,1.309625,82.8,803388.0,6.894166666666667,15.4
2020-06-08,13.26,28.5,21.06416666666667,42.03,85.1,63.9175,10.71,15.88,13.35375,0.0,0.0,2.2162083333333333,110.05,803964.0,11.064166666666669,15.24
2020-06-09,16.1,30.76,23.947916666666668,35.22,92.7,61.512499999999996,12.94,20.83,15.450416666666667,7.874,2.7439999999999998,2.5689166666666665,135.55,804540.0,13.947916666666668,14.66
2020-06-10,14.49,25.03,22.0525,75.35,94.6,87.01833333333333,13.54,22.58,19.76,22.606,5.7780000000000005,3.909166666666667,219.04999999999998,805116.0,12.052499999999998,10.540000000000001
2020-06-11,12.27,22.19,16.100833333333334,53.54,95.2,79.58833333333332,10.59,12.92,12.227916666666667,6.096,11.0,2.7304583333333334,173.04999999999998,805692.0,6.100833333333334,9.920000000000002
2020-06-12,7.538,18.24,13.010291666666667,61.23,95.0,78.39125,4.75,12.08,9.110041666666666,0.0,9.752,1.9788333333333334,111.15,795048.0,3.0102916666666673,10.701999999999998
2020-06-13,4.603,18.6,12.072708333333333,45.93,92.1,66.95958333333333,3.349,7.852,5.570416666666667,0.0,2.801,2.385875,118.3,806820.0,2.072708333333333,13.997000000000002
2020-06-14,6.113,20.88,14.107083333333334,36.42,81.4,58.1025,2.796,8.01,5.299083333333333,0.0,0.0,2.216125,117.3,807396.0,4.107083333333334,14.767
2020-06-15,7.574,23.19,15.881708333333334,35.01,81.2,56.525416666666665,4.256,9.17,6.5019583333333335,0.0,0.0,1.8400416666666668,101.30000000000001,807972.0,5.881708333333334,15.616000000000001
2020-06-16,10.74,26.46,19.099166666666665,41.67,91.0,65.99958333333333,8.99,15.44,12.010416666666666,0.0,1.274,1.4562083333333333,83.8,808548.0,9.099166666666665,15.72
2020-06-17,13.9,28.27,21.7525,43.97,88.5,65.00583333333333,11.94,16.35,14.35125,0.0,0.0,1.1115416666666667,74.8,809124.0,11.752500000000001,14.37
2020-06-18,14.53,29.3,22.522499999999997,41.88,88.0,63.38458333333333,12.56,16.54,14.618333333333334,0.0,0.782,0.7168333333333333,60.85,809700.0,12.522499999999997,14.770000000000001
2020-06-19,16.32,30.47,23.741249999999997,44.6,83.7,63.4575,13.48,18.36,15.848333333333334,0.0,0.0,0.7625000000000001,63.35,810276.0,13.741249999999997,14.149999999999999
2020-06-20,17.65,30.05,24.430000000000003,47.98,84.1,66.40041666666666,14.93,20.85,17.398333333333333,0.0,0.0,1.5986666666666667,102.15,810852.0,14.430000000000003,12.400000000000002
2020-06-21,18.66,25.82,21.98625,44.98,95.6,72.19791666666667,12.2,19.12,16.210833333333333,0.508,6.993,1.4749166666666669,105.3,811428.0,11.986249999999998,7.16
2020-06-22,13.41,27.25,20.1775,66.13,92.0,83.21833333333333,12.14,21.72,17.144166666666667,0.762,7.607,1.0589166666666665,81.05,812004.0,10.177499999999998,13.84
2020-06-23,13.22,20.34,17.161666666666665,75.27,96.2,88.33125,11.38,19.01,15.154166666666667,2.286,13.456,2.6056666666666666,165.54999999999998,812580.0,7.161666666666665,7.119999999999999
2020-06-24,12.2,23.01,17.36916666666667,41.94,95.8,71.51875,9.14,13.9,11.41375,0.0,9.138,1.555,111.55000000000001,813156.0,7.369166666666668,10.810000000000002
2020-06-25,13.2,25.42,19.345833333333335,38.21,91.5,67.005,9.74,15.44,12.237499999999999,0.0,6.733,1.27225,94.05,813732.0,9.345833333333335,12.220000000000002
2020-06-26,14.28,26.58,20.162499999999998,58.6,93.9,77.67999999999999,11.01,20.51,16.017916666666668,0.254,3.429,1.5089166666666667,103.05,814308.0,10.162499999999998,12.299999999999999
2020-06-27,18.99,28.52,22.684583333333332,49.08,97.8,78.98958333333333,15.536,21.13,18.27391666666667,0.0,8.132,1.6900416666666667,111.22,792474.0,12.684583333333332,9.530000000000001
2020-06-28,13.72,30.01,22.514166666666668,31.66,98.53,64.25625000000001,10.846,17.011,14.070916666666667,0.0,0.0,1.2255833333333335,67.352,546540.0,12.514166666666668,16.29
2020-06-29,17.04,30.85,24.48625,45.96,92.35,68.09041666666667,15.071,20.386,17.602875,0.0,0.0,1.8079166666666666,83.432,547116.0,14.486249999999998,13.810000000000002
2020-06-30,20.84,31.46,25.965416666666666,38.65,81.1,60.07208333333333,15.509,19.542,17.090083333333336,0.1,0.0,2.1717916666666666,106.953,614514.0,15.965416666666666,10.620000000000001
2020-07-01,17.94,31.09,24.557916666666667,45.19,83.3,64.87416666666667,14.41,19.64,17.13375,0.0,0.0,1.7424166666666665,95.80000000000001,815556.0,14.557916666666667,13.149999999999999
2020-07-02,17.68,32.39,25.373333333333335,37.06,92.2,63.6275,15.84,19.03,17.19,0.0,2.4130000000000003,1.6290416666666667,92.80000000000001,816132.0,15.373333333333335,14.71
2020-07-03,19.54,33.13,26.237083333333334,45.13,83.2,63.81375,16.0,21.33,18.37375,0.0,0.0,1.8324999999999998,107.05000000000001,816708.0,16.237083333333334,13.590000000000003
2020-07-04,18.7,32.01,25.715416666666666,42.91,91.7,67.87875,16.45,20.95,18.885833333333334,0.0,1.586,1.4245416666666666,88.30000000000001,817284.0,15.715416666666666,13.309999999999999
2020-07-05,18.46,31.75,25.759583333333335,45.64,92.0,67.70666666666666,17.14,20.93,18.78875,0.0,6.055,0.7631666666666667,60.85,817860.0,15.759583333333335,13.29
2020-07-06,18.02,32.6,25.9075,47.68,91.7,67.4575,16.55,21.14,18.86625,0.0,3.625,0.8871666666666668,69.15,818436.0,15.907499999999999,14.580000000000002
2020-07-07,19.31,32.76,26.529583333333335,49.84,93.0,70.69625,17.85,22.64,20.34175,0.0,3.712,1.20675,91.574,796694.0,16.529583333333335,13.45
2020-07-08,21.24,32.87,26.751666666666665,47.21,93.9,70.93625,18.87,21.74,20.5075,0.0,5.328,0.9441666666666667,76.10000000000001,819540.0,16.751666666666665,11.629999999999999
2020-07-09,19.57,33.26,25.301666666666666,56.3,90.9,76.07625,17.88,23.38,20.538333333333334,0.0,7.325,1.2910000000000001,82.149,808981.0,15.301666666666666,13.689999999999998
2020-07-10,19.67,25.47,22.099999999999998,73.57,97.63,87.50041666666665,16.99,21.41,19.857125,46.19,5.019,2.356708333333333,146.55,753756.0,12.099999999999998,5.799999999999997
2020-07-11,16.97,27.31,22.559583333333332,54.06,90.0,73.15625,15.19,20.16,17.14125,0.0,4.539,1.5957083333333333,107.05,821100.0,12.559583333333332,10.34
2020-07-12,16.47,23.96,20.381249999999998,63.9,91.7,75.99249999999999,14.03,17.26,15.858583333333334,0.0,2.5949999999999998,2.2591666666666668,135.29500000000002,810533.0,10.381249999999998,7.490000000000002
2020-07-13,12.91,25.97,19.6725,54.05,94.8,75.80666666666666,12.09,17.23,14.921666666666667,0.0,9.054,1.2262916666666666,84.55000000000001,822228.0,9.6725,13.059999999999999
2020-07-14,12.76,27.34,21.15125,45.9,96.37,69.05499999999999,12.188,16.729,14.6335,0.0,5.596,1.3402083333333332,65.595,622518.0,11.151250000000001,14.58
2020-07-15,19.23,27.82,22.89375,59.41,93.7,74.47208333333333,15.567,20.287,17.971291666666666,1.4300000000000002,0.0,1.782375,110.279,556332.0,12.89375,8.59
2020-07-16,19.1,28.28,22.684166666666666,58.93,97.07,80.32000000000001,15.06,20.64,18.854,0.73,0.0,1.5180833333333332,101.424,734140.0,12.684166666666666,9.18
2020-07-17,16.34,28.3,22.263333333333335,56.08,96.7,76.01875,12.88,20.89,17.4935,0.0,6.188,1.3550833333333332,84.961,801158.0,12.263333333333335,11.96
2020-07-18,17.66,30.72,24.362083333333334,67.65,92.1,81.78458333333333,16.14,24.64,20.942916666666665,0.0,3.778,1.9235,128.05,823860.0,14.362083333333334,13.059999999999999
2020-07-19,20.38,26.74,25.044166666666666,64.97,93.8,81.24,17.56,24.36,21.508333333333336,7.112,3.336,2.1722916666666667,143.3,824436.0,15.044166666666666,6.359999999999999
2020-07-20,17.39,24.83,21.17625,62.46,90.4,75.30416666666666,13.85,18.11,16.517083333333332,0.0,1.842,1.5155416666666666,101.55000000000001,825012.0,11.17625,7.439999999999998
2020-07-21,12.71,25.86,19.715833333333332,54.64,94.1,76.64083333333333,11.72,18.71,15.173333333333334,0.0,8.309,0.801,60.550000000000004,825588.0,9.715833333333332,13.149999999999999
2020-07-22,19.26,27.05,23.077083333333334,71.2,92.7,81.0625,16.6,22.09,19.57875,0.0,2.9939999999999998,1.4801666666666666,99.05,826164.0,13.077083333333334,7.789999999999999
2020-07-23,15.87,28.24,21.172083333333333,53.04,97.1,81.125,15.26,19.54,17.42875,0.0,10.215,1.2890416666666666,87.8,826740.0,11.172083333333333,12.37
2020-07-24,15.56,28.6,22.14625,48.73,89.1,70.95333333333333,13.57,18.95,16.294166666666666,0.0,0.766,1.38025,80.60000000000001,827316.0,12.146249999999998,13.040000000000001
2020-07-25,16.63,30.55,23.435000000000002,55.67,91.2,75.15208333333334,15.15,21.5,18.46375,0.0,9.348,1.0668333333333333,77.8,827892.0,13.435000000000002,13.920000000000002
2020-07-26,19.67,31.95,25.588333333333335,65.08,93.6,78.985,17.04,24.83,21.50125,0.254,4.575,1.927125,124.55,828468.0,15.588333333333335,12.279999999999998
2020-07-27,19.56,26.81,23.84125,49.02,95.3,78.77416666666666,15.2,22.12,19.561666666666664,0.0,9.205,1.5240416666666665,108.8,829044.0,13.841249999999999,7.25
2020-07-28,16.94,28.59,22.50208333333333,41.74,93.6,71.66916666666667,14.33,19.03,16.505416666666665,21.586,9.3,1.5065,105.3,829620.0,12.502083333333331,11.649999999999999
2020-07-29,16.91,27.51,22.155833333333334,55.92,97.0,78.63041666666668,14.98,21.05,17.858333333333334,1.27,8.858,1.1037083333333333,81.15,830196.0,12.155833333333334,10.600000000000001
2020-07-30,14.28,26.96,20.841666666666665,50.05,90.9,72.125,12.8,17.11,15.271666666666667,0.0,5.985,1.5395,91.3,830772.0,10.841666666666665,12.680000000000001
2020-07-31,13.91,26.88,20.519166666666667,48.53,93.6,69.98625,12.33,16.83,14.416666666666666,0.0,3.962,1.595625,87.05000000000001,831348.0,10.519166666666667,12.969999999999999
2020-08-01,16.4,26.43,21.400833333333335,56.03,91.6,74.63916666666667,14.79,18.75,16.452083333333334,0.0,3.184,1.3975,79.05000000000001,831924.0,11.400833333333335,10.030000000000001
2020-08-02,17.32,25.65,20.062083333333334,70.05,94.2,86.75541666666668,16.38,19.77,17.692083333333333,14.478,12.762,0.8893749999999999,72.8,832500.0,10.062083333333334,8.329999999999998
2020-08-03,14.86,19.1,16.755,83.1,96.0,90.36666666666667,12.78,16.79,15.143749999999999,7.8740000000000006,10.668,2.356,120.30000000000001,833076.0,6.754999999999999,4.240000000000002
2020-08-04,11.07,20.63,16.110833333333336,62.5,94.7,79.74666666666667,10.26,13.93,12.435,0.0,5.056,1.8655833333333334,115.30000000000001,833652.0,6.110833333333336,9.559999999999999
2020-08-05,9.13,23.03,16.403333333333332,47.5,95.2,73.41291666666667,8.29,14.87,11.075416666666667,0.0,9.88,1.0267916666666668,76.8,834228.0,6.403333333333332,13.9
2020-08-06,10.77,25.3,18.35875,46.74,95.8,72.85541666666667,10.09,15.3,12.716666666666667,0.0,10.66,0.5852083333333333,55.7,834804.0,8.35875,14.530000000000001
2020-08-07,12.46,27.29,20.1325,48.83,91.5,68.43041666666666,11.08,15.62,13.692083333333334,0.0,8.205,0.7625000000000001,58.4,835380.0,10.1325,14.829999999999998
2020-08-08,13.68,26.92,20.066666666666666,55.12,90.6,77.17958333333333,12.1,19.24,15.731666666666667,4.826,10.275,1.391875,89.8,835956.0,10.066666666666666,13.240000000000002
2020-08-09,21.58,29.65,24.670416666666668,66.98,92.2,80.62041666666667,18.49,23.2,20.986666666666668,0.0,1.2049999999999998,1.583125,113.80000000000001,836532.0,14.670416666666668,8.07
2020-08-10,19.96,28.72,23.630416666666665,75.85,94.7,85.04625,18.49,24.03,20.923333333333332,29.21,4.694,1.4988333333333335,115.3,837108.0,13.630416666666665,8.759999999999998
2020-08-11,17.15,26.46,21.964166666666667,41.68,95.9,70.97916666666667,11.44,19.74,15.654583333333333,0.508,8.965,1.2311666666666665,94.05,837684.0,11.964166666666667,9.310000000000002
2020-08-12,12.94,29.26,21.216666666666665,49.99,95.4,73.77666666666667,11.89,18.98,15.878749999999998,0.0,9.57,0.6306666666666666,52.85,838260.0,11.216666666666665,16.32
2020-08-13,17.02,29.5,23.06833333333333,47.55,88.9,72.94041666666666,15.09,20.66,17.52541666666667,0.0,4.367,0.7929166666666667,59.550000000000004,838836.0,13.068333333333332,12.48
2020-08-14,17.12,29.93,23.745833333333334,45.61,90.2,70.08333333333333,15.5,19.26,17.512083333333333,0.0,3.957,1.3107916666666666,82.35000000000001,839412.0,13.745833333333334,12.809999999999999
2020-08-15,18.06,27.57,22.612083333333334,63.39,95.0,81.35166666666667,17.21,21.12,19.093333333333334,0.0,8.563,1.0070833333333333,73.55000000000001,839988.0,12.612083333333334,9.510000000000002
2020-08-16,17.54,26.72,21.24083333333333,47.68,95.5,75.375,13.38,17.95,16.215416666666666,19.3,7.322,1.6285833333333333,103.3,840564.0,11.240833333333331,9.18
2020-08-17,16.11,26.02,20.867916666666666,47.07,93.6,71.93041666666666,12.87,18.28,15.089166666666666,0.0,6.517,1.4691666666666665,100.3,841140.0,10.867916666666666,9.91
2020-08-18,11.64,23.26,17.720833333333335,48.91,90.8,69.12375,9.43,13.99,11.55375,0.0,6.779,2.1439166666666667,119.3,841716.0,7.720833333333335,11.620000000000001
2020-08-19,9.31,25.1,17.3725,51.51,92.7,72.5775,8.18,15.55,11.96875,0.0,8.054,0.7496666666666667,65.05,842292.0,7.372499999999999,15.790000000000001
2020-08-20,13.92,26.55,20.002083333333335,54.54,91.5,75.77541666666666,12.47,18.07,15.255,0.0,5.444,1.522375,99.55,842868.0,10.002083333333335,12.63
2020-08-21,17.81,28.5,22.200833333333335,46.06,92.1,72.68083333333333,15.19,19.33,16.630416666666665,0.0,5.602,1.1012916666666668,74.4,843444.0,12.200833333333335,10.690000000000001
2020-08-22,15.16,28.57,21.450416666666666,54.9,91.4,75.18166666666666,13.74,19.97,16.528333333333332,0.0,9.781,0.8917916666666666,71.8,844020.0,11.450416666666666,13.41
2020-08-23,17.95,28.97,22.90375,55.64,94.3,77.43291666666666,16.26,20.97,18.46375,0.0,6.275,1.0267916666666668,75.05,844596.0,12.903749999999999,11.02
2020-08-24,18.04,30.18,23.885833333333334,65.38,92.2,80.29208333333334,15.93,23.53,20.128333333333334,0.0,2.283,1.196,80.55,845172.0,13.885833333333334,12.14
2020-08-25,20.12,28.18,22.886666666666667,50.26,94.7,78.87791666666666,16.36,20.86,18.699166666666667,0.0,10.938,0.8160416666666667,61.85,845748.0,12.886666666666667,8.059999999999999
2020-08-26,18.2,30.36,23.724166666666665,66.34,94.7,80.37041666666667,17.24,23.58,20.014583333333334,6.096,5.461,2.0759583333333333,121.3,846324.0,13.724166666666665,12.16
2020-08-27,21.0,27.85,24.14,71.21,91.7,81.94541666666667,19.6,22.19,20.82,0.508,4.266,1.8325833333333332,122.55,846900.0,14.14,6.850000000000001
2020-08-28,18.32,26.25,21.425833333333333,75.84,95.3,89.01666666666667,16.62,22.98,19.50875,23.372,10.406,1.5262916666666666,114.55,847476.0,11.425833333333333,7.93
2020-08-29,15.61,22.65,19.502083333333335,57.9,95.8,79.78125,12.53,20.07,15.694583333333334,0.254,6.293,2.6393333333333335,171.79999999999998,848052.0,9.502083333333335,7.039999999999999
2020-08-30,11.8,22.15,17.055833333333332,57.69,91.4,75.64416666666666,10.42,13.94,12.540833333333333,0.0,5.006,1.2927916666666668,90.05000000000001,848628.0,7.055833333333332,10.349999999999998
2020-08-31,12.24,24.83,18.186666666666667,55.82,93.3,77.57916666666667,11.04,16.52,13.922083333333333,0.0,9.984,1.8165833333333332,100.8,849204.0,8.186666666666667,12.589999999999998
2020-09-01,16.11,22.68,19.133750000000003,56.9,91.9,76.2625,13.31,16.26,14.655416666666667,0.0,0.493,1.22625,79.55000000000001,849780.0,9.133750000000003,6.57
2020-09-02,16.95,25.11,20.94,41.9,95.1,74.25916666666667,11.25,19.23,15.516666666666666,4.318,7.23,1.89325,131.3,850356.0,10.940000000000001,8.16
2020-09-03,13.95,25.22,18.543333333333333,51.73,95.6,77.84708333333333,9.57,19.62,14.222083333333332,1.778,11.438,2.1730416666666668,138.8,850932.0,8.543333333333333,11.27
2020-09-04,10.59,21.62,16.734166666666667,43.23,81.6,63.98833333333334,7.276,12.55,9.53875,0.0,0.0,1.640125,109.8,851508.0,6.734166666666667,11.030000000000001
2020-09-05,13.45,23.68,17.46291666666667,45.25,91.7,69.3425,9.24,13.72,11.331666666666665,0.254,8.239,1.1075,84.8,852084.0,7.462916666666668,10.23
2020-09-06,9.36,23.09,16.12666666666667,54.53,92.6,78.00166666666667,8.07,19.44,12.00875,11.684,12.75,2.545541666666667,129.6,852660.0,6.126666666666669,13.73
2020-09-07,12.27,22.73,18.69125,61.37,92.0,76.81916666666667,9.53,20.81,14.426666666666668,0.0,2.094,2.2739166666666666,150.55,853236.0,8.69125,10.46
2020-09-08,9.49,12.36,10.930833333333334,76.94,94.8,91.22250000000001,8.42,10.19,9.535,19.558,20.285,2.7272499999999997,135.55,853812.0,0.9308333333333341,2.869999999999999
2020-09-09,8.59,12.23,10.196666666666667,85.6,96.6,92.19583333333333,7.244,10.68,8.977583333333333,1.524,18.699,2.5071666666666665,125.05000000000001,854388.0,0.1966666666666672,3.6400000000000006
2020-09-10,9.73,13.49,11.252916666666666,84.5,97.0,93.4875,9.25,11.17,10.222083333333332,1.778,23.487,2.0500833333333333,97.3,854964.0,1.2529166666666658,3.76
2020-09-11,6.308,18.54,12.685791666666667,63.56,97.3,82.97416666666666,5.848,11.81,9.636791666666667,0.254,10.024,1.8570416666666667,92.05,855540.0,2.685791666666667,12.232
2020-09-12,12.11,19.12,15.238750000000001,81.4,96.4,90.6875,10.83,18.54,13.715000000000002,4.318,14.054,2.489333333333333,118.80000000000001,856116.0,5.238750000000001,7.010000000000002
2020-09-13,13.61,19.22,16.661666666666665,74.34,96.0,87.88458333333334,12.13,18.56,14.582500000000001,0.254,13.073,1.4600833333333334,105.55,856692.0,6.661666666666665,5.609999999999999
2020-09-14,11.02,18.7,14.27875,56.5,96.3,80.2075,8.93,12.9,10.640833333333333,0.0,13.75,0.7065,64.05,857268.0,4.2787500000000005,7.68
2020-09-15,9.55,21.15,14.749166666666667,70.9,88.6,82.13916666666667,7.321,16.16,11.66325,0.0,3.424,2.2319166666666668,123.3,857844.0,4.749166666666667,11.599999999999998
2020-09-16,14.19,23.46,17.767500000000002,72.79,94.8,85.40041666666667,13.07,18.33,15.20375,0.0,12.896,1.8308333333333333,116.30000000000001,858420.0,7.767500000000002,9.270000000000001
2020-09-17,7.689,17.98,12.875791666666666,52.66,89.4,73.75333333333333,5.403,12.25,8.008041666666667,0.0,4.782,2.1698333333333335,110.55000000000001,858996.0,2.8757916666666663,10.291
2020-09-18,1.954,15.19,8.381958333333333,41.7,92.8,70.74333333333333,0.776,4.791,2.65525,0.0,8.576,2.146,105.80000000000001,859572.0,0.0,13.235999999999999
2020-09-19,1.062,17.15,9.170375,47.31,92.9,71.13541666666667,0.04,6.765,3.699291666666667,0.0,9.311,1.3164583333333333,78.85000000000001,860148.0,0.0,16.087999999999997
2020-09-20,3.66,19.91,11.726166666666666,45.81,90.6,71.20166666666667,2.254,9.21,6.102166666666666,0.0,10.721,1.8100416666666668,97.05,860724.0,1.726166666666666,16.25
2020-09-21,7.608,21.28,14.141125,44.59,86.0,64.98625,5.281,9.15,7.236958333333334,0.0,0.0,1.8737916666666667,99.3,861300.0,4.141125000000001,13.672
2020-09-22,10.72,23.84,16.11916666666667,60.27,89.7,75.26291666666667,7.756,15.69,11.607999999999999,0.0,1.123,1.4330416666666668,89.30000000000001,861876.0,6.119166666666668,13.12
2020-09-23,13.14,25.99,18.294999999999998,57.26,96.2,81.52833333333334,12.31,17.26,14.729583333333332,0.0,12.88,1.2147083333333333,81.3,862452.0,8.294999999999998,12.849999999999998
2020-09-24,12.16,24.03,17.658333333333335,65.43,97.2,84.72208333333333,11.61,17.65,14.841666666666667,0.0,13.018,1.083625,75.8,863028.0,7.658333333333335,11.870000000000001
2020-09-25,12.51,25.81,18.3275,48.18,92.2,76.40541666666667,11.24,16.65,13.638333333333334,0.0,11.287,1.3641249999999998,82.05,863604.0,8.3275,13.299999999999999
2020-09-26,15.42,22.52,18.415833333333335,75.83,90.1,82.87166666666667,12.5,18.04,15.411666666666667,0.0,0.344,2.054625,130.05,864180.0,8.415833333333335,7.1
2020-09-27,13.89,22.03,18.983333333333334,73.3,89.9,80.68249999999999,12.09,17.47,15.554583333333333,0.0,1.603,2.5119583333333333,155.05,864756.0,8.983333333333334,8.14
2020-09-28,10.02,15.06,12.67125,80.9,96.3,92.65416666666665,9.19,12.64,11.493333333333332,10.922,20.576,0.976125,75.60000000000001,865332.0,2.6712500000000006,5.040000000000001
2020-09-29,8.73,15.86,11.524166666666666,65.67,94.4,84.27833333333334,6.783,10.42,8.829125,0.0,13.867,1.2758749999999999,91.05,865908.0,1.524166666666666,7.129999999999999
2020-09-30,8.51,17.19,11.694166666666668,68.33,96.6,86.21916666666665,7.659,12.0,9.339416666666667,5.08,14.899000000000001,1.5159166666666666,112.55,866484.0,1.6941666666666677,8.680000000000001
2020-10-01,4.844,12.15,8.428875,77.85,94.4,88.53500000000001,2.495,9.07,6.607958333333333,7.112,16.171,1.2929166666666667,99.05,867060.0,0.0,7.306
2020-10-02,0.37,9.1,4.810958333333334,72.11,94.4,86.40958333333333,-0.503,5.469,2.672083333333333,1.524,14.664,1.075625,81.9,867636.0,0.0,8.73
2020-10-03,1.273,8.23,4.769583333333333,81.9,96.0,91.53750000000001,0.577,5.517,3.486166666666667,2.54,22.601,1.199375,66.2,868212.0,0.0,6.957000000000001
2020-10-04,3.603,10.97,7.047791666666666,77.17,97.0,90.54791666666667,2.685,7.463,5.550708333333334,4.064,15.778,1.6795,96.8,868788.0,0.0,7.367000000000001
